Name,Row,Column,Label code,Annotator,Date annotated
OAH-3475_2019_A_19,1633,3158,*TURFH,samantha.darin,2025-02-13 21:12:54+00:00
OAH-3475_2019_A_19,1520,4034,*POEN,samantha.darin,2025-02-13 21:12:54+00:00
OAH-3475_2019_A_19,1615,5003,*TURFH,samantha.darin,2025-02-13 21:12:54+00:00
OAH-3475_2019_A_19,2275,2201,*TURFH,samantha.darin,2025-02-13 21:12:54+00:00
OAH-3475_2019_A_19,2629,4090,*TURFH,samantha.darin,2025-02-13 21:12:54+00:00
OAH-3475_2019_A_19,2794,4934,*TURFH,samantha.darin,2025-02-13 21:12:54+00:00
OAH-3475_2019_A_19,3227,2196,*WAND,samantha.darin,2025-02-13 21:12:54+00:00
OAH-3504_2019_A_02,190,1002,*HARD,samantha.darin,2025-02-13 21:15:32+00:00
OAH-3504_2019_A_02,805,552,*CCAH,samantha.darin,2025-02-13 21:15:32+00:00
OAH-3504_2019_A_02,1337,5308,*PESP,samantha.darin,2025-02-13 21:15:32+00:00
OAH-3504_2019_A_02,2184,4293,*TURFH,samantha.darin,2025-02-13 21:15:32+00:00
OAH-3504_2019_A_02,2822,4163,*POMA,samantha.darin,2025-02-13 21:15:32+00:00
OAH-3504_2019_A_02,2307,5053,*CCAH,samantha.darin,2025-02-13 21:15:32+00:00
OAH-3504_2019_A_02,3577,1790,*TURFH,samantha.darin,2025-02-13 21:15:32+00:00
OAH-3504_2019_A_02,3523,1616,*TURFH,samantha.darin,2025-02-13 21:15:32+00:00
OAH-3504_2019_A_02,3424,3813,*POMA,samantha.darin,2025-02-13 21:15:32+00:00
OAH-3504_2019_A_02,3536,4908,*POMA,samantha.darin,2025-02-13 21:15:31+00:00
PHR-1045_2016_B_04,341,1967,*MICR,samantha.darin,2025-02-13 21:16:32+00:00
PHR-1045_2016_B_04,220,1945,*MICR,samantha.darin,2025-02-13 21:16:32+00:00
PHR-1045_2016_B_04,1138,446,*MICR,samantha.darin,2025-02-13 21:16:32+00:00
PHR-1045_2016_B_04,1103,1092,*MICR,samantha.darin,2025-02-13 21:16:32+00:00
PHR-1045_2016_B_04,1346,467,*MICR,samantha.darin,2025-02-13 21:16:32+00:00
PHR-1045_2016_B_04,1580,2297,*MICR,samantha.darin,2025-02-13 21:16:32+00:00
PHR-1045_2016_B_04,1490,3985,*TURFH,samantha.darin,2025-02-13 21:16:31+00:00
PHR-1045_2016_B_04,1853,3500,*MICR,samantha.darin,2025-02-13 21:16:31+00:00
PHR-1045_2016_B_04,2743,3009,*MICR,samantha.darin,2025-02-13 21:16:31+00:00
PHR-1045_2016_B_04,2701,3335,*MICR,samantha.darin,2025-02-13 21:16:31+00:00
PHR-1076_2016_A_06,529,501,*UPMA,samantha.darin,2025-02-13 21:19:47+00:00
PHR-1076_2016_A_06,222,3059,*UPMA,samantha.darin,2025-02-13 21:19:47+00:00
PHR-1076_2016_A_06,345,2737,*UPMA,samantha.darin,2025-02-13 21:19:47+00:00
PHR-1076_2016_A_06,2399,1919,*POEN,samantha.darin,2025-02-13 21:19:47+00:00
PHR-1076_2016_A_06,2144,3906,*TURFH,samantha.darin,2025-02-13 21:19:47+00:00
PHR-1076_2016_A_06,2951,622,*UPMA,samantha.darin,2025-02-13 21:19:47+00:00
PHR-1076_2016_A_06,2527,678,*UPMA,samantha.darin,2025-02-13 21:19:46+00:00
PHR-1076_2016_A_06,2859,2352,*UPMA,samantha.darin,2025-02-13 21:19:46+00:00
PHR-1076_2016_A_06,2612,1913,*POEN,samantha.darin,2025-02-13 21:19:46+00:00
PHR-1076_2016_A_06,2712,3341,*UPMA,samantha.darin,2025-02-13 21:19:46+00:00
PHR-4026_2015_A_24,587,2292,*GRMA,samantha.darin,2025-02-13 21:22:38+00:00
PHR-4026_2015_A_24,577,2767,*GRMA,samantha.darin,2025-02-13 21:22:38+00:00
PHR-4026_2015_A_24,849,1348,*TURFH,samantha.darin,2025-02-13 21:22:38+00:00
PHR-4026_2015_A_24,1167,2178,*GRMA,samantha.darin,2025-02-13 21:22:38+00:00
PHR-4026_2015_A_24,633,2346,*GRMA,samantha.darin,2025-02-13 21:22:38+00:00
PHR-4026_2015_A_24,1709,1375,*UNK,samantha.darin,2025-02-13 21:22:38+00:00
PHR-4026_2015_A_24,1511,2675,*GRMA,samantha.darin,2025-02-13 21:22:38+00:00
PHR-4026_2015_A_24,1870,3553,*GRMA,samantha.darin,2025-02-13 21:22:38+00:00
PHR-4026_2015_A_24,2814,49,*GRMA,samantha.darin,2025-02-13 21:22:38+00:00
PHR-4026_2015_A_24,2420,1040,*GRMA,samantha.darin,2025-02-13 21:22:37+00:00
PHR-4065_2015_A_07,390,483,*TURFH,samantha.darin,2025-02-13 21:23:37+00:00
PHR-4065_2015_A_07,580,2533,*TURFH,samantha.darin,2025-02-13 21:23:37+00:00
PHR-4065_2015_A_07,1064,3446,*TURFH,samantha.darin,2025-02-13 21:23:37+00:00
PHR-4065_2015_A_07,1565,2825,*TURFH,samantha.darin,2025-02-13 21:23:37+00:00
PHR-4065_2015_A_07,2102,1516,*TURFH,samantha.darin,2025-02-13 21:23:37+00:00
PHR-4065_2015_A_07,1909,2940,*TURFH,samantha.darin,2025-02-13 21:23:37+00:00
PHR-4065_2015_A_07,1828,2752,*TURFH,samantha.darin,2025-02-13 21:23:37+00:00
PHR-4065_2015_A_07,2230,3978,*TURFH,samantha.darin,2025-02-13 21:23:37+00:00
PHR-4065_2015_A_07,2166,3397,*TURFH,samantha.darin,2025-02-13 21:23:37+00:00
PHR-4065_2015_A_07,2703,2656,*TURFH,samantha.darin,2025-02-13 21:23:36+00:00
PHR-4075_2015_A_06,215,1370,*UPMA,samantha.darin,2025-02-13 21:26:53+00:00
PHR-4075_2015_A_06,50,1576,*MICR,samantha.darin,2025-02-13 21:26:53+00:00
PHR-4075_2015_A_06,841,718,*TURFH,samantha.darin,2025-02-13 21:26:53+00:00
PHR-4075_2015_A_06,927,3633,*TURFH,samantha.darin,2025-02-13 21:26:53+00:00
PHR-4075_2015_A_06,1423,523,*CCAH,samantha.darin,2025-02-13 21:26:53+00:00
PHR-4075_2015_A_06,1287,1638,*CCAH,samantha.darin,2025-02-13 21:26:53+00:00
PHR-4075_2015_A_06,1321,3713,*TURFH,samantha.darin,2025-02-13 21:26:53+00:00
PHR-4075_2015_A_06,2162,2950,*CCAH,samantha.darin,2025-02-13 21:26:53+00:00
PHR-4075_2015_A_06,1842,3859,*UPMA,samantha.darin,2025-02-13 21:26:53+00:00
PHR-4075_2015_A_06,2920,2961,*UNK,samantha.darin,2025-02-13 21:26:53+00:00
FFS-1302_2016_A_03,291,33,*ACTA,jonathan.charendoff,2025-03-28 23:40:18+00:00
FFS-1302_2016_A_03,466,3994,*POEN,jonathan.charendoff,2023-12-19 20:20:06+00:00
FFS-1302_2016_A_03,1136,2845,*TURFH,jonathan.charendoff,2023-12-19 20:20:06+00:00
FFS-1302_2016_A_03,1440,988,*ACTA,jonathan.charendoff,2025-03-28 23:40:18+00:00
FFS-1302_2016_A_03,1494,3965,*POEN,jonathan.charendoff,2023-12-19 20:20:06+00:00
FFS-1302_2016_A_03,2288,249,*SHAD,jonathan.charendoff,2025-03-28 23:40:18+00:00
FFS-1302_2016_A_03,2349,369,*SHAD,jonathan.charendoff,2025-03-28 23:40:18+00:00
FFS-1302_2016_A_03,2043,2677,*CCAH,jonathan.charendoff,2025-03-28 23:40:18+00:00
FFS-1302_2016_A_03,1866,3185,*CCAH,jonathan.charendoff,2025-03-28 23:40:18+00:00
FFS-1302_2016_A_03,2077,2925,*TURFH,jonathan.charendoff,2024-03-04 22:04:04+00:00
FFS-1302_2016_B_10,382,1517,*TURFH,jonathan.charendoff,2023-12-19 20:21:04+00:00
FFS-1302_2016_B_10,274,3157,*CCAH,jonathan.charendoff,2023-12-19 20:21:04+00:00
FFS-1302_2016_B_10,440,3044,*CCAH,jonathan.charendoff,2023-12-19 20:21:04+00:00
FFS-1302_2016_B_10,42,3397,*TURFH,jonathan.charendoff,2023-12-19 20:21:04+00:00
FFS-1302_2016_B_10,714,424,*TURFH,jonathan.charendoff,2023-12-19 20:21:04+00:00
FFS-1302_2016_B_10,1050,833,*CCAH,jonathan.charendoff,2023-12-19 20:21:04+00:00
FFS-1302_2016_B_10,1308,1258,*TURFH,jonathan.charendoff,2023-12-19 20:21:05+00:00
FFS-1302_2016_B_10,1646,1667,*TURFH,jonathan.charendoff,2023-12-19 20:21:05+00:00
FFS-1302_2016_B_10,2991,3416,*CCAH,jonathan.charendoff,2023-12-19 20:21:05+00:00
FFS-1302_2016_B_10,2805,3640,*CCAH,jonathan.charendoff,2023-12-19 20:21:05+00:00
FFS-4110_2015_A_06,267,45,*TURFH,jonathan.charendoff,2023-12-19 20:24:18+00:00
FFS-4110_2015_A_06,717,431,*TURFH,jonathan.charendoff,2023-12-19 20:24:18+00:00
FFS-4110_2015_A_06,1111,3117,*POMA,jonathan.charendoff,2023-12-19 20:24:18+00:00
FFS-4110_2015_A_06,1451,3184,*TURFH,jonathan.charendoff,2023-12-19 20:24:18+00:00
FFS-4110_2015_A_06,1463,3808,*TURFH,jonathan.charendoff,2023-12-19 20:24:18+00:00
FFS-4110_2015_A_06,1359,3416,*TURFH,jonathan.charendoff,2023-12-19 20:24:18+00:00
FFS-4110_2015_A_06,2191,12,*TURFH,jonathan.charendoff,2023-12-19 20:24:18+00:00
FFS-4110_2015_A_06,2253,225,*TURFH,jonathan.charendoff,2023-12-19 20:24:19+00:00
FFS-4110_2015_A_06,2100,3751,*ACTA,jonathan.charendoff,2023-12-19 20:24:19+00:00
FFS-4110_2015_A_06,2904,1575,*POEN,jonathan.charendoff,2023-12-19 20:24:19+00:00
FFS-4153_2015_A_10,935,422,*CCAH,jonathan.charendoff,2023-12-19 20:26:20+00:00
FFS-4153_2015_A_10,787,1354,*EMA,jonathan.charendoff,2023-12-19 20:26:20+00:00
FFS-4153_2015_A_10,742,1556,*GRMA,jonathan.charendoff,2023-12-19 20:26:20+00:00
FFS-4153_2015_A_10,1243,2287,*POMA,jonathan.charendoff,2023-12-19 20:26:20+00:00
FFS-4153_2015_A_10,1328,1864,*TURFH,jonathan.charendoff,2023-12-19 20:26:20+00:00
FFS-4153_2015_A_10,2144,633,*TURFH,jonathan.charendoff,2023-12-19 20:26:20+00:00
FFS-4153_2015_A_10,2632,303,*TURFH,jonathan.charendoff,2023-12-19 20:26:20+00:00
FFS-4153_2015_A_10,2805,1298,*EMA,jonathan.charendoff,2023-12-19 20:26:20+00:00
FFS-4153_2015_A_10,2876,1681,*TURFH,jonathan.charendoff,2023-12-19 20:26:20+00:00
FFS-4153_2015_A_10,2564,2557,*CCAH,jonathan.charendoff,2023-12-19 20:26:20+00:00
HAW-3341_2019_A_30,5,2151,*POCS,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3341_2019_A_30,470,2738,*TURFH,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3341_2019_A_30,616,3462,*TURFH,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3341_2019_A_30,1402,126,*TURFH,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3341_2019_A_30,908,3170,*TURFH,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3341_2019_A_30,1142,2317,*POMA,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3341_2019_A_30,1748,2139,*POMA,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3341_2019_A_30,1733,4462,*TURFH,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3341_2019_A_30,3509,1864,*TURFH,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3341_2019_A_30,3054,4806,*TURFH,jonathan.charendoff,2023-12-19 20:27:15+00:00
HAW-3354_2019_A_23,1340,66,*EMA,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3354_2019_A_23,868,2747,*CCAH,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3354_2019_A_23,1037,2347,*TURFH,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3354_2019_A_23,790,4224,*SHAD,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3354_2019_A_23,731,5127,*TURFH,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3354_2019_A_23,1829,2696,*PESP,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3354_2019_A_23,1959,5256,*TURFH,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3354_2019_A_23,2108,5082,*TURFH,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3354_2019_A_23,2695,2331,*DICO,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3354_2019_A_23,3515,2076,*DICO,jonathan.charendoff,2023-12-19 20:29:29+00:00
HAW-3367_2019_A_20,424,2953,*DICT,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3367_2019_A_20,353,3545,*PESP,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3367_2019_A_20,36,5244,*TURFH,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3367_2019_A_20,1104,2093,*SHAD,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3367_2019_A_20,788,4903,*TURFH,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3367_2019_A_20,2464,1570,*PESP,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3367_2019_A_20,2563,4388,*POMA,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3367_2019_A_20,3036,3269,*TURFH,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3367_2019_A_20,3283,3845,*TURFH,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3367_2019_A_20,2966,5139,*TURFH,jonathan.charendoff,2023-12-19 20:31:05+00:00
HAW-3368_2019_A_23,225,4941,*POMA,jonathan.charendoff,2023-12-19 20:36:39+00:00
HAW-3368_2019_A_23,1312,1334,*TURFH,jonathan.charendoff,2023-12-19 20:36:40+00:00
HAW-3368_2019_A_23,758,3999,*POMA,jonathan.charendoff,2023-12-19 20:36:40+00:00
HAW-3368_2019_A_23,1101,5246,*POMA,jonathan.charendoff,2023-12-19 20:36:40+00:00
HAW-3368_2019_A_23,1863,837,*SHAD,jonathan.charendoff,2023-12-19 20:36:40+00:00
HAW-3368_2019_A_23,1484,3326,*BGMA,jonathan.charendoff,2023-12-19 20:36:40+00:00
HAW-3368_2019_A_23,2781,3520,*BGMA,jonathan.charendoff,2023-12-19 20:36:40+00:00
HAW-3368_2019_A_23,3212,392,*TURFH,jonathan.charendoff,2023-12-19 20:36:40+00:00
HAW-3368_2019_A_23,3422,516,*TURFH,jonathan.charendoff,2023-12-19 20:36:40+00:00
HAW-3368_2019_A_23,3146,4955,*TURFH,jonathan.charendoff,2023-12-19 20:36:40+00:00
HAW-3374_2019_A_04,198,1201,*UNK,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3374_2019_A_04,344,2346,*TURFH,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3374_2019_A_04,1425,3295,*PESP,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3374_2019_A_04,1196,5399,*TURFH,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3374_2019_A_04,1105,5350,*TURFH,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3374_2019_A_04,1981,3932,*MOEN,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3374_2019_A_04,1664,3901,*POEN,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3374_2019_A_04,2749,2206,*CCAH,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3374_2019_A_04,2893,3190,*CCAH,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3374_2019_A_04,3175,718,*TURFH,jonathan.charendoff,2023-12-19 20:37:45+00:00
HAW-3385_2019_A_21,637,2200,*TURFH,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3385_2019_A_21,232,2724,*CCAH,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3385_2019_A_21,281,3958,*TURFH,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3385_2019_A_21,1185,3821,*TURFH,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3385_2019_A_21,2155,3234,*CCAH,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3385_2019_A_21,1653,4279,*TURFH,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3385_2019_A_21,1913,4667,*SHAD,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3385_2019_A_21,2849,4176,*CCAH,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3385_2019_A_21,3429,139,*EMA,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3385_2019_A_21,3289,5244,*CCAH,jonathan.charendoff,2023-12-19 20:38:51+00:00
HAW-3391_2019_A_14,525,1553,*PESP,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3391_2019_A_14,84,4205,*TURFH,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3391_2019_A_14,905,3342,*SHAD,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3391_2019_A_14,1036,4152,*EMA,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3391_2019_A_14,1918,581,*EMA,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3391_2019_A_14,2019,4922,*CCAH,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3391_2019_A_14,2557,2252,*TURFH,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3391_2019_A_14,3616,1287,*EMA,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3391_2019_A_14,3290,3308,*TURFH,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3391_2019_A_14,3219,5360,*SHAD,jonathan.charendoff,2023-12-19 20:42:09+00:00
HAW-3433_2019_A_28,583,3158,*POCS,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3433_2019_A_28,992,2278,*POCS,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3433_2019_A_28,1187,4518,*CCAH,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3433_2019_A_28,1852,2590,*PESP,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3433_2019_A_28,1625,2442,*TURFH,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3433_2019_A_28,1750,3063,*POCS,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3433_2019_A_28,2790,1904,*PESP,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3433_2019_A_28,2848,2468,*TURFH,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3433_2019_A_28,2477,3290,*TURFH,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3433_2019_A_28,2460,5133,*DICO,jonathan.charendoff,2023-12-19 20:43:51+00:00
HAW-3434_2019_A_05,90,4771,*DICO,jonathan.charendoff,2023-12-19 20:57:17+00:00
HAW-3434_2019_A_05,1031,2860,*DICO,jonathan.charendoff,2023-12-19 20:57:17+00:00
HAW-3434_2019_A_05,1318,2700,*DICO,jonathan.charendoff,2023-12-19 20:57:17+00:00
HAW-3434_2019_A_05,942,3642,*TURFH,jonathan.charendoff,2023-12-19 20:57:17+00:00
HAW-3434_2019_A_05,1773,3838,*TURFH,jonathan.charendoff,2023-12-19 20:57:17+00:00
HAW-3434_2019_A_05,2610,2090,*TURFH,jonathan.charendoff,2023-12-19 20:57:17+00:00
HAW-3434_2019_A_05,2621,2106,*TURFH,jonathan.charendoff,2023-12-19 20:57:17+00:00
HAW-3434_2019_A_05,2551,2353,*SAND,jonathan.charendoff,2023-12-19 20:57:17+00:00
HAW-3434_2019_A_05,2533,4115,*TURFH,jonathan.charendoff,2023-12-19 20:57:31+00:00
HAW-3434_2019_A_05,3104,748,*SAND,jonathan.charendoff,2023-12-19 20:57:17+00:00
HAW-3434_2019_A_25,382,671,*TURFH,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3434_2019_A_25,296,1350,*TURFH,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3434_2019_A_25,501,3077,*POMA,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3434_2019_A_25,459,4375,*TURFH,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3434_2019_A_25,903,1002,*TURFH,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3434_2019_A_25,1418,1656,*POMA,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3434_2019_A_25,1248,2182,*POMA,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3434_2019_A_25,1676,1340,*POMA,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3434_2019_A_25,1551,2772,*SHAD,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3434_2019_A_25,1850,3168,*POCS,jonathan.charendoff,2023-12-19 21:00:11+00:00
HAW-3436_2019_A_17,114,196,*TURFH,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3436_2019_A_17,395,3232,*TURFH,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3436_2019_A_17,622,3314,*TURFH,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3436_2019_A_17,731,1336,*CCAH,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3436_2019_A_17,1381,5249,*TURFH,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3436_2019_A_17,1489,4025,*DICO,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3436_2019_A_17,1623,4355,*TURFH,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3436_2019_A_17,1958,4364,*DICO,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3436_2019_A_17,2495,5116,*DICO,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3436_2019_A_17,3434,1493,*TURFH,jonathan.charendoff,2023-12-19 21:04:19+00:00
HAW-3441_2019_A_09,522,3,*CCAH,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3441_2019_A_09,1389,55,*CCAH,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3441_2019_A_09,1051,1659,*CCAH,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3441_2019_A_09,1354,4616,*PESP,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3441_2019_A_09,1682,66,*TURFH,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3441_2019_A_09,2802,3633,*TURFH,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3441_2019_A_09,3207,222,*TURFH,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3441_2019_A_09,3376,930,*TURFH,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3441_2019_A_09,3106,1780,*TURFH,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3441_2019_A_09,3626,1720,*CCAH,jonathan.charendoff,2023-12-19 21:06:19+00:00
HAW-3445_2019_A_23,676,2387,*TURFH,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3445_2019_A_23,958,3682,*PESP,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3445_2019_A_23,1647,2607,*PESP,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3445_2019_A_23,2142,5010,*PESP,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3445_2019_A_23,2492,1748,*EMA,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3445_2019_A_23,2874,3592,*CCAH,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3445_2019_A_23,3009,1564,*TURFH,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3445_2019_A_23,3568,2358,*EMA,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3445_2019_A_23,3473,3285,*TURFH,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3445_2019_A_23,3636,4391,*TURFH,jonathan.charendoff,2023-12-19 21:08:03+00:00
HAW-3451_2019_A_04,678,1671,*TURFH,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3451_2019_A_04,61,1335,*TURFH,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3451_2019_A_04,525,1377,*TURFH,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3451_2019_A_04,424,3038,*POMA,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3451_2019_A_04,1317,1245,*TURFH,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3451_2019_A_04,810,2702,*TURFH,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3451_2019_A_04,2751,2138,*TURFH,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3451_2019_A_04,2472,2849,*POMA,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3451_2019_A_04,2654,4959,*TURFH,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3451_2019_A_04,2991,992,*CCAH,jonathan.charendoff,2023-12-19 21:11:08+00:00
HAW-3465_2019_A_14,863,755,*CCAH,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3465_2019_A_14,981,1918,*TURFH,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3465_2019_A_14,1144,4648,*CCAH,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3465_2019_A_14,1524,3959,*TURFH,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3465_2019_A_14,2878,715,*DICO,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3465_2019_A_14,2630,1182,*TURFH,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3465_2019_A_14,2398,4520,*EMA,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3465_2019_A_14,3019,4169,*CCAH,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3465_2019_A_14,3275,4015,*CCAH,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3465_2019_A_14,3451,5182,*TURFH,jonathan.charendoff,2023-12-19 21:19:19+00:00
HAW-3734_2019_A_04,696,551,*TURFH,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-3734_2019_A_04,364,1700,*CCAH,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-3734_2019_A_04,251,1189,*CCAH,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-3734_2019_A_04,519,2695,*PESP,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-3734_2019_A_04,2131,3625,*TURFH,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-3734_2019_A_04,2777,967,*TURFH,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-3734_2019_A_04,2571,2194,*CCAH,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-3734_2019_A_04,2647,5125,*CCAH,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-3734_2019_A_04,3539,2216,*SAND,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-3734_2019_A_04,3372,3118,*CCAH,jonathan.charendoff,2023-12-19 21:21:47+00:00
HAW-4221_2019_A_03,61,2272,*POCS,jonathan.charendoff,2023-12-19 21:32:41+00:00
HAW-4221_2019_A_03,1994,2062,*DICO,jonathan.charendoff,2023-12-19 21:32:41+00:00
HAW-4221_2019_A_03,1532,4463,*TURFH,jonathan.charendoff,2023-12-19 21:32:41+00:00
HAW-4221_2019_A_03,2291,905,*TURFH,jonathan.charendoff,2023-12-19 21:32:41+00:00
